Stop Name,Depoh,Route Number,Direction
SJ282 LRT PUCHONG PRIMA,Cheras Selatan,602,A-B
SJ670 PUCHONG PRIMA SEKSYEN 2,Cheras Selatan,602,A-B
SJ283 FLAT PUCHONG PRIMA A14,Cheras Selatan,602,A-B
SJ284 FLAT PUCHONG PRIMA A35,Cheras Selatan,602,A-B
SJ285 PERMAI COURT PUCHONG PERDANA (OPP),Cheras Selatan,602,A-B
SJ286 FLAT PUCHONG PERDANA (OPP),Cheras Selatan,602,A-B
SJ299 LRT PUCHONG PERDANA,Cheras Selatan,602,A-B
SJ300 MASJID PUCHONG PERDANA,Cheras Selatan,602,A-B
SJ301 FLAT PUCHONG INDAH,Cheras Selatan,602,A-B
SJ605 TRACTORS MALAYSIA,Cheras Selatan,602,A-B
SJ677 KOMPLEKS RAKAN MUDA,Cheras Selatan,602,A-B
SJ609 SETIA WALK (SELATAN),Cheras Selatan,602,A-B
SJ516 LOTUS EXTRA PUCHONG,Cheras Selatan,602,A-B
(M) SJ610 IOI MALL PUCHONG,Cheras Selatan,602,A-B
(M) SJ680 LRT IOI PUCHONG,Cheras Selatan,602,B-A
SJ447 SKYPOD RESIDENCE,Cheras Selatan,602,B-A
(M) SJ449 SETIA WALK,Cheras Selatan,602,B-A
SJ611 SETIAWALK MALL,Cheras Selatan,602,B-A
SJ667 TAMAN INDUSTRI PUCHONG,Cheras Selatan,602,B-A
SJ625 TRACTOR MALAYSIA,Cheras Selatan,602,B-A
SJ623 FLAT PUCHONG INDAH,Cheras Selatan,602,B-A
(M) SJ302 MASJID PUCHONG PERDANA (OPP),Cheras Selatan,602,B-A
(M) SJ267 LRT PUCHONG PERDANA,Cheras Selatan,602,B-A
SJ268 FLAT PUCHONG PERDANA,Cheras Selatan,602,B-A
SJ269 PERMAI COURT PUCHONG PERDANA,Cheras Selatan,602,B-A
SJ270 FLAT PUCHONG PRIMA (UTARA),Cheras Selatan,602,B-A
SJ271 FLAT PUCHONG PRIMA (SELATAN),Cheras Selatan,602,B-A
SJ669 PUCHONG PRIMA SEKSYEN 2,Cheras Selatan,602,B-A
PJ272 LRT PUCHONG PRIMA,Cheras Selatan,602,B-A
SJ273 SMK PUCHONG PERMAI,Cheras Selatan,602,B-A
SJ274 PANGSAPURI LILI,Cheras Selatan,602,B-A
SJ278 PANGSAPURI AMAN (OPP),Cheras Selatan,602,B-A
SJ279 PPMU PUCHONG PERDANA,Cheras Selatan,602,B-A
SJ275 PANGSAPURI MELUR,Cheras Selatan,602,B-A
SJ277 PANGSAPURI AMAN,Cheras Selatan,602,B-A
SJ280 PANGSAPURI LILI (OPP),Cheras Selatan,602,B-A
SJ281 DESA IMPIANA,Cheras Selatan,602,B-A
SJ282 LRT PUCHONG PRIMA,Cheras Selatan,602,B-A
PJ127 HENTIAN BAS SERI MANJA,Cheras Selatan,640,A-B
PJ123 SRI MANJA SQUARE,Cheras Selatan,640,A-B
KL1385 BAYVIEW COURT ID (OPP),Cheras Selatan,640,A-B
KL1386 SURAU NURUL IMAN,Cheras Selatan,640,A-B
KL1387 1K TRICOURT (OPP),Cheras Selatan,640,A-B
KL1378 FLAT TAMAN SERI SENTOSA,Cheras Selatan,640,A-B
KL1379 APT PINANG BLOK 13 (BARAT),Cheras Selatan,640,A-B
KL1380 APT PINANG 1A (UTARA),Cheras Selatan,640,A-B
KL2159 APT SERI SENTOSA (UTARA),Cheras Selatan,640,A-B
KL1389 APT SERI SENTOSA AC4,Cheras Selatan,640,A-B
KL1390 AVENUE COURT,Cheras Selatan,640,A-B
KL1391 TAMAN SERI SENTOSA (TIMUR),Cheras Selatan,640,A-B
KL1392 BOMBA KLANG LAMA,Cheras Selatan,640,A-B
KL1799 PETALZ RESIDENCE,Cheras Selatan,640,A-B
KL1393 PETRON BT 5 3/4,Cheras Selatan,640,A-B
KL1394 SKYVILLE 8,Cheras Selatan,640,A-B
KL1272 PEARL POINT,Cheras Selatan,640,A-B
KL1274 ROZEL,Cheras Selatan,640,A-B
KL1275 PLAZA PRIMA (OPP),Cheras Selatan,640,A-B
KL1276 VERVE SUITES,Cheras Selatan,640,A-B
(M) KL1277 SCOTT GARDEN/AMBANK,Cheras Selatan,640,A-B
(M) KL1280 TAMAN SHANGHAI (SELATAN),Cheras Selatan,640,A-B
KL1281 SOUTHBANK RESIDENCE,Cheras Selatan,640,A-B
KL1282 3RD MILES SQUARE,Cheras Selatan,640,A-B
KL1283 SHELL (OPP),Cheras Selatan,640,A-B
KL1284 WISMA BUDDHIST,Cheras Selatan,640,A-B
KL1395 SAVILLE RESIDENCE (OPP),Cheras Selatan,640,A-B
KL1535 MIDVALLEY,Cheras Selatan,640,A-B
KL1086 IPD BRICKFIELDS,Cheras Selatan,640,A-B
KL1079 KL SENTRAL,Cheras Selatan,640,A-B
KL1090 SENTRAL EXHIBITION MALL,Cheras Selatan,640,A-B
KL1925 JABATAN WARISAN NEGARA,Cheras Selatan,640,A-B
KL1091 PUBLIC BANK (OPP),Cheras Selatan,640,A-B
(M) KL2213 PASAR SENI (PLATFORM C1 - C3),Cheras Selatan,640,A-B
(M) KL2213 PASAR SENI (PLATFORM C1 - C3),Cheras Selatan,640,B-A
KL2145 HOTEL PRESCOTT,Cheras Selatan,640,B-A
KL1080 BRICKFIELDS,Cheras Selatan,640,B-A
KL1082 SK METHODIST,Cheras Selatan,640,B-A
KL1083 PALM COURT,Cheras Selatan,640,B-A
KL1084 SMK LA SALLE,Cheras Selatan,640,B-A
KL1085 BALAI POLIS BRICKFIELDS,Cheras Selatan,640,B-A
KL278 KOMERSIAL TAMAN SEPUTEH,Cheras Selatan,640,B-A
KL1179 MAZDA,Cheras Selatan,640,B-A
(M) KL1180 BHP,Cheras Selatan,640,B-A
KL1181 SHELL,Cheras Selatan,640,B-A
KL1182 THAM WAH WAN,Cheras Selatan,640,B-A
KL1183 AVANTAS RESIDENCE,Cheras Selatan,640,B-A
(M) KL1184 TAMAN SHANGHAI (SELATAN),Cheras Selatan,640,B-A
KL1750 THE SCOTT GARDEN,Cheras Selatan,640,B-A
KL1212 PASAR KLANG LAMA,Cheras Selatan,640,B-A
KL1267 PLAZA PRIMA,Cheras Selatan,640,B-A
KL1268 WISMA TEOH CHIN KEE,Cheras Selatan,640,B-A
(M) KL1269 PEARL POINT,Cheras Selatan,640,B-A
KL1365 SKYVILLE 8 (OPP),Cheras Selatan,640,B-A
KL1798 BINASTRALAND,Cheras Selatan,640,B-A
KL1367 BOMBA KLANG LAMA (OPP),Cheras Selatan,640,B-A
KL1368 TAMAN SERI SENTOSA (TIMUR),Cheras Selatan,640,B-A
KL1369 AVENUE COURT,Cheras Selatan,640,B-A
KL1370 APT SERI SENTOSA AC4 (OPP),Cheras Selatan,640,B-A
KL1371 APT SERI SENTOSA (OPP),Cheras Selatan,640,B-A
KL1381 APT PINANG 1A SERI SENTOSA,Cheras Selatan,640,B-A
KL1382 APT PINANG BLOK 13,Cheras Selatan,640,B-A
KL1383 FLAT TAMAN SERI SENTOSA,Cheras Selatan,640,B-A
BLOK 34 TADIKA KEMAS,Cheras Selatan,640,B-A
KL1372 1K TRICOURT,Cheras Selatan,640,B-A
KL1373 SURAU NURUL IMAN (OPP),Cheras Selatan,640,B-A
KL1374 BAYVIEW COURT ID,Cheras Selatan,640,B-A
(M) PJ124 SRI MANJA SQUARE,Cheras Selatan,640,B-A
PJ125 FLAT SRI MANJA,Cheras Selatan,640,B-A
PJ127 HENTIAN BAS SERI MANJA,Cheras Selatan,640,B-A
SJ63 LRT SUBANG JAYA,(OS) Cheras Selatan,641,A-B
SJ60 AEON BIG SUBANG JAYA,(OS) Cheras Selatan,641,A-B
SJ637 CASA TIARA SUITE,(OS) Cheras Selatan,641,A-B
SJ64 SUBANG JAYA MEDICAL CENTRE,(OS) Cheras Selatan,641,A-B
SJ2 SIME DARBY HEALTH CARE,(OS) Cheras Selatan,641,A-B
PJ229 KOMPLEKS 3C (OPP),(OS) Cheras Selatan,641,A-B
PJ294 SUNWAY CLIO (OPP),(OS) Cheras Selatan,641,A-B
(M) PJ614 MASJID AL-HUSNA,(OS) Cheras Selatan,641,A-B
PJ561 SUNWAY PYRAMID (OPP),(OS) Cheras Selatan,641,A-B
(M) PJ614 MASJID AL-HUSNA,(OS) Cheras Selatan,641,A-B
PJ164 ARENA SELERA LINDUNGAN,(OS) Cheras Selatan,641,A-B
PJ164 ARENA SELERA LINDUNGAN,(OS) Cheras Selatan,641,A-B
PJ165 KOMERSIAL LINDUNGAN,(OS) Cheras Selatan,641,A-B
PJ165 KOMERSIAL LINDUNGAN,(OS) Cheras Selatan,641,A-B
PJ167 KAMPUNG LINDUNGAN,(OS) Cheras Selatan,641,A-B
PJ167 KAMPUNG LINDUNGAN,(OS) Cheras Selatan,641,A-B
PJ168 PETRONAS DESA MENTARI (OPP),(OS) Cheras Selatan,641,A-B
PJ168 PETRONAS DESA MENTARI (OPP),(OS) Cheras Selatan,641,A-B
PJ169 TAMAN DESARIA,(OS) Cheras Selatan,641,A-B
(M) PJ170 MENARA ANN JOO (OPP),(OS) Cheras Selatan,641,A-B
PJ169 TAMAN DESARIA,(OS) Cheras Selatan,641,A-B
(M) PJ170 MENARA ANN JOO (OPP),(OS) Cheras Selatan,641,A-B
PJ731 KTM KG DATO HARUN (UTARA),(OS) Cheras Selatan,641,A-B
PJ731 KTM KG DATO HARUN (UTARA),(OS) Cheras Selatan,641,A-B
PJ733 TAMAN MAJU JAYA,(OS) Cheras Selatan,641,A-B
PJ733 TAMAN MAJU JAYA,(OS) Cheras Selatan,641,A-B
PJ734 TAMAN PETALING UTAMA,(OS) Cheras Selatan,641,A-B
KL2155 SEKSYEN 18 (TIMUR),(OS) Cheras Selatan,641,A-B
PJ734 TAMAN PETALING UTAMA,(OS) Cheras Selatan,641,A-B
KL1799 PETALZ RESIDENCE,(OS) Cheras Selatan,641,A-B
KL2155 SEKSYEN 18 (TIMUR),(OS) Cheras Selatan,641,A-B
KL1393 PETRON BT 5 3/4,(OS) Cheras Selatan,641,A-B
KL1799 PETALZ RESIDENCE,(OS) Cheras Selatan,641,A-B
KL1393 PETRON BT 5 3/4,(OS) Cheras Selatan,641,A-B
KL1394 SKYVILLE 8,(OS) Cheras Selatan,641,A-B
KL1271 TAMAN YARL (UTARA),(OS) Cheras Selatan,641,A-B
KL1394 SKYVILLE 8,(OS) Cheras Selatan,641,A-B
KL1271 TAMAN YARL (UTARA),(OS) Cheras Selatan,641,A-B
KL1272 PEARL POINT,(OS) Cheras Selatan,641,A-B
KL1272 PEARL POINT,(OS) Cheras Selatan,641,A-B
KL1274 ROZEL,(OS) Cheras Selatan,641,A-B
KL1274 ROZEL,(OS) Cheras Selatan,641,A-B
KL1267 PLAZA PRIMA,(OS) Cheras Selatan,641,B-A
KL1267 PLAZA PRIMA,(OS) Cheras Selatan,641,B-A
KL1268 WISMA TEOH CHIN KEE,(OS) Cheras Selatan,641,B-A
(M) KL1269 PEARL POINT,(OS) Cheras Selatan,641,B-A
KL1268 WISMA TEOH CHIN KEE,(OS) Cheras Selatan,641,B-A
(M) KL1269 PEARL POINT,(OS) Cheras Selatan,641,B-A
KL1365 SKYVILLE 8 (OPP),(OS) Cheras Selatan,641,B-A
KL1365 SKYVILLE 8 (OPP),(OS) Cheras Selatan,641,B-A
KL1798 BINASTRALAND,(OS) Cheras Selatan,641,B-A
KL1798 BINASTRALAND,(OS) Cheras Selatan,641,B-A
KL2154 SEKSYEN 18,(OS) Cheras Selatan,641,B-A
KL2154 SEKSYEN 18,(OS) Cheras Selatan,641,B-A
PJ736 TAMAN PETALING UTAMA,(OS) Cheras Selatan,641,B-A
PJ736 TAMAN PETALING UTAMA,(OS) Cheras Selatan,641,B-A
PJ737 FLAT TAMAN PERANSANG,(OS) Cheras Selatan,641,B-A
PJ737 FLAT TAMAN PERANSANG,(OS) Cheras Selatan,641,B-A
PJ739 TAMAN DATO HARUN,(OS) Cheras Selatan,641,B-A
PJ739 TAMAN DATO HARUN,(OS) Cheras Selatan,641,B-A
PJ741 DESA MENTARI FASA 4 (UTARA),(OS) Cheras Selatan,641,B-A
(M) PJ153 MENARA ANN JOO,(OS) Cheras Selatan,641,B-A
PJ741 DESA MENTARI FASA 4 (UTARA),(OS) Cheras Selatan,641,B-A
(M) PJ153 MENARA ANN JOO,(OS) Cheras Selatan,641,B-A
PJ157 TAMAN DESARIA (BARAT),(OS) Cheras Selatan,641,B-A
PJ157 TAMAN DESARIA (BARAT),(OS) Cheras Selatan,641,B-A
PJ358 KONTENA NASIONAL,(OS) Cheras Selatan,641,B-A
PJ358 KONTENA NASIONAL,(OS) Cheras Selatan,641,B-A
PJ622 PERUMAHAN PJS 6,(OS) Cheras Selatan,641,B-A
(M) PJ615 SUNWAY PYRAMID,(OS) Cheras Selatan,641,B-A
PJ622 PERUMAHAN PJS 6,(OS) Cheras Selatan,641,B-A
(M) PJ615 SUNWAY PYRAMID,(OS) Cheras Selatan,641,B-A
PJ617 KOMPLEKS 3C,(OS) Cheras Selatan,641,B-A
PJ617 KOMPLEKS 3C,(OS) Cheras Selatan,641,B-A
SJ54 SERI KUALA LUMPUR,(OS) Cheras Selatan,641,B-A
SJ54 SERI KUALA LUMPUR,(OS) Cheras Selatan,641,B-A
SJ55 SUBANG JAYA MEDICAL CENTRE,(OS) Cheras Selatan,641,B-A
SJ55 SUBANG JAYA MEDICAL CENTRE,(OS) Cheras Selatan,641,B-A
SJ56 KOMERSIAL SS15,(OS) Cheras Selatan,641,B-A
SJ56 KOMERSIAL SS15,(OS) Cheras Selatan,641,B-A
SJ57 AEON BIG SUBANG JAYA (OPP),(OS) Cheras Selatan,641,B-A
(M) SJ58 SUBANG PARADE (OPP),(OS) Cheras Selatan,641,B-A
SJ57 AEON BIG SUBANG JAYA (OPP),(OS) Cheras Selatan,641,B-A
(M) SJ49 PETRON SS 17,(OS) Cheras Selatan,641,B-A
(M) SJ58 SUBANG PARADE (OPP),(OS) Cheras Selatan,641,B-A
(M) SJ49 PETRON SS 17,(OS) Cheras Selatan,641,B-A
SJ47 PERUMAHAN SS 19,(OS) Cheras Selatan,641,B-A
SJ47 PERUMAHAN SS 19,(OS) Cheras Selatan,641,B-A
SJ48 WISMA CONSPLANT,(OS) Cheras Selatan,641,B-A
SJ48 WISMA CONSPLANT,(OS) Cheras Selatan,641,B-A
SJ63 LRT SUBANG JAYA,(OS) Cheras Selatan,641,B-A
SJ63 LRT SUBANG JAYA,(OS) Cheras Selatan,641,B-A
(M) KL2213 PASAR SENI (PLATFORM C1 - C3),Cheras Selatan,650,A-B
KL1092 PUBLIC BANK,Cheras Selatan,650,A-B
KL2145 HOTEL PRESCOTT,Cheras Selatan,650,A-B
KL1080 BRICKFIELDS,Cheras Selatan,650,A-B
KL1082 SK METHODIST,Cheras Selatan,650,A-B
KL1083 PALM COURT,Cheras Selatan,650,A-B
KL1084 SMK LA SALLE,Cheras Selatan,650,A-B
KL1085 BALAI POLIS BRICKFIELDS,Cheras Selatan,650,A-B
KL278 KOMERSIAL TAMAN SEPUTEH,Cheras Selatan,650,A-B
KL1179 MAZDA,Cheras Selatan,650,A-B
(M) KL1180 BHP,Cheras Selatan,650,A-B
KL1181 SHELL,Cheras Selatan,650,A-B
KL1182 THAM WAH WAN,Cheras Selatan,650,A-B
KL1183 AVANTAS RESIDENCE,Cheras Selatan,650,A-B
(M) KL1184 TAMAN SHANGHAI (SELATAN),Cheras Selatan,650,A-B
KL1185 BALAI BOMBA TAMAN DESA,Cheras Selatan,650,A-B
KL1186 PERUMAHAN TAMAN DESA,Cheras Selatan,650,A-B
KL1187 FABER HEIGHTS,Cheras Selatan,650,B-A
KL1188 WISMA TELEKOM TAMAN DESA,Cheras Selatan,650,B-A
KL1189 KONDOMINIUM DESARINA,Cheras Selatan,650,B-A
KL1190 OBD GARDEN TOWER,Cheras Selatan,650,B-A
KL1191 PERUMAHAN TAMAN DESA,Cheras Selatan,650,B-A
KL1192 SMK DESA PERDANA,Cheras Selatan,650,B-A
KL1204 MASJID AL-MUHSININ,Cheras Selatan,650,B-A
KL2037 SMK TAMAN DESA,Cheras Selatan,650,B-A
KL1205 FABER TOWERS (OPP),Cheras Selatan,650,B-A
KL1206 SHELL TAMAN DANAU DESA,Cheras Selatan,650,B-A
KL1207 KONDOMINIUM DANAU IDAMAN,Cheras Selatan,650,B-A
KL1208 APARTMENT ABADI INDAH,Cheras Selatan,650,B-A
KL1209 TAMAN DESA (SELATAN),Cheras Selatan,650,B-A
KL1210 TAMAN DESA MEDICAL CENTRE,Cheras Selatan,650,B-A
KL1281 SOUTHBANK RESIDENCE,Cheras Selatan,650,B-A
KL1282 3RD MILES SQUARE,Cheras Selatan,650,B-A
KL1283 SHELL (OPP),Cheras Selatan,650,B-A
KL1284 WISMA BUDDHIST,Cheras Selatan,650,B-A
KL1395 SAVILLE RESIDENCE (OPP),Cheras Selatan,650,B-A
KL1535 MIDVALLEY,Cheras Selatan,650,B-A
KL1086 IPD BRICKFIELDS,Cheras Selatan,650,B-A
KL1079 KL SENTRAL,Cheras Selatan,650,B-A
KL1090 SENTRAL EXHIBITION MALL,Cheras Selatan,650,B-A
KL1925 JABATAN WARISAN NEGARA,Cheras Selatan,650,B-A
KL1091 PUBLIC BANK (OPP),Cheras Selatan,650,B-A
(M) KL2213 PASAR SENI (PLATFORM C1 - C3),Cheras Selatan,650,B-A
KL1360 LRT MUHIBBAH,Cheras Selatan,651,A-B
KL1355 KOMERSIAL TAMAN BUKIT OUG,Cheras Selatan,651,A-B
KL1356 BUKIT OUG CONDOMINIUM,Cheras Selatan,651,A-B
KL2163 BUKIT OUG CONDOMINIUM,Cheras Selatan,651,A-B
KL1745 FORTUNA COURT CONDOMINIUM,Cheras Selatan,651,A-B
UNION HEIGHTS CONDO (OPP),Cheras Selatan,651,A-B
KL1246 BHP (OPP),Cheras Selatan,651,A-B
KL2149 TAMAN OUG (UTARA),Cheras Selatan,651,A-B
KL2150 PERUMAHAN HUJAN EMAS,Cheras Selatan,651,A-B
KL2151 TAMAN OUG (SELATAN),Cheras Selatan,651,A-B
KL2152 SJKC YOKE NAM,Cheras Selatan,651,A-B
PERUMAHAN HUJAN EMAS 3,Cheras Selatan,651,A-B
PERUMAHAN HUJAN EMAS 1,Cheras Selatan,651,A-B
KL1249 OUG PLAZA (OPP),Cheras Selatan,651,A-B
KL1272 PEARL POINT,Cheras Selatan,651,A-B
KL1274 ROZEL,Cheras Selatan,651,A-B
KL1267 PLAZA PRIMA,Cheras Selatan,651,B-A
KL1268 WISMA TEOH CHIN KEE,Cheras Selatan,651,B-A
(M) KL1269 PEARL POINT,Cheras Selatan,651,B-A
KL1250 OUG PLAZA,Cheras Selatan,651,B-A
KL1243 SK SERI MEGA,Cheras Selatan,651,B-A
KL1245 TAMAN YARL (TIMUR),Cheras Selatan,651,B-A
KL1246 BHP (OPP),Cheras Selatan,651,B-A
KL2149 TAMAN OUG (UTARA),Cheras Selatan,651,B-A
KL2150 PERUMAHAN HUJAN EMAS,Cheras Selatan,651,B-A
KOMERSIAL HUJAN EMAS 8,Cheras Selatan,651,B-A
UNION HEIGHTS CONDO,Cheras Selatan,651,B-A
KL1744 FORTUNA COURT CONDOMINIUM,Cheras Selatan,651,B-A
KL2162 KIARA RESIDENCE 2,Cheras Selatan,651,B-A
KL2324 LRT AWAN BESAR,Cheras Selatan,651,B-A
KL1357 BUKIT OUG CONDOMINIUM (OPP),Cheras Selatan,651,B-A
KL1360 LRT MUHIBBAH,Cheras Selatan,651,B-A
KL2324 LRT AWAN BESAR,Cheras Selatan,652,A-B
KL424 ARKED ESPLANADE,Cheras Selatan,652,A-B
KL571 TAMAN ESPLANADE (BARAT),Cheras Selatan,652,A-B
KL572 TAMAN ESPLANADE (TIMUR),Cheras Selatan,652,A-B
COVILLEA CONDOMINIUM,Cheras Selatan,652,A-B
KL576 IMU BUKIT JALIL,Cheras Selatan,652,A-B
KL151 LRT BKT JALIL,Cheras Selatan,652,A-B
KL1320 ENDAH VILLA CONDOMINIUM,Cheras Selatan,652,A-B
KL2029 8 PETALING CONDOMINIUM,Cheras Selatan,652,A-B
KL1327 SMK SRI PETALING,Cheras Selatan,652,A-B
KL1328 BANDAR BARU SRI PETALING,Cheras Selatan,652,A-B
KL1240 PERUMAHAN JALAN PERISA,Cheras Selatan,652,A-B
KL1241 TAMAN BANDARAYA,Cheras Selatan,652,A-B
(M) KL1242 TAMAN BUKIT INDAH,Cheras Selatan,652,A-B
KL1251 TAMAN GEMBIRA,Cheras Selatan,652,A-B
KL1252 TAMAN GEMBIRA (UTARA),Cheras Selatan,652,A-B
KL1253 TAMAN CONTINENTAL,Cheras Selatan,652,A-B
KL1254 TAMAN CONTINENTAL (TENGAH),Cheras Selatan,652,A-B
KL1531 TAMAN CONTINENTAL (UTARA),Cheras Selatan,652,A-B
KL1266 KUCHAI BUSINESS PARK,Cheras Selatan,652,A-B
KL1276 VERVE SUITES,Cheras Selatan,652,A-B
(M) KL1277 SCOTT GARDEN/AMBANK,Cheras Selatan,652,A-B
(M) KL1280 TAMAN SHANGHAI (SELATAN),Cheras Selatan,652,A-B
KL1281 SOUTHBANK RESIDENCE,Cheras Selatan,652,A-B
KL1282 3RD MILES SQUARE,Cheras Selatan,652,A-B
KL1283 SHELL (OPP),Cheras Selatan,652,A-B
KL1284 WISMA BUDDHIST,Cheras Selatan,652,A-B
KL1395 SAVILLE RESIDENCE (OPP),Cheras Selatan,652,A-B
KL1179 MAZDA,Cheras Selatan,652,A-B
(M) KL1180 BHP,Cheras Selatan,652,B-A
KL1181 SHELL,Cheras Selatan,652,B-A
KL1182 THAM WAH WAN,Cheras Selatan,652,B-A
KL1183 AVANTAS RESIDENCE,Cheras Selatan,652,B-A
(M) KL1184 TAMAN SHANGHAI (SELATAN),Cheras Selatan,652,B-A
KL1750 THE SCOTT GARDEN,Cheras Selatan,652,B-A
KL1212 PASAR KLANG LAMA,Cheras Selatan,652,B-A
KL1213 KUCHAI BUSINESS CENTRE,Cheras Selatan,652,B-A
KL1214 TAMAN LIEN HO,Cheras Selatan,652,B-A
KL1751 TAMAN CONTINENTAL,Cheras Selatan,652,B-A
KL1255 KOMERSIAL TAMAN CONTINENTAL,Cheras Selatan,652,B-A
KL1256 TAMAN GEMBIRA,Cheras Selatan,652,B-A
KL1257 KOMERSIAL TAMAN GEMBIRA,Cheras Selatan,652,B-A
(M) KL1226 TAMAN BUKIT INDAH,Cheras Selatan,652,B-A
KL1237 PERUMAHAN SRI PETALING,Cheras Selatan,652,B-A
(M) KL1238 PERUMAHAN SRI PETALING,Cheras Selatan,652,B-A
KL2031 KOMERSIAL SRI PETALING,Cheras Selatan,652,B-A
KL149 LRT BKT JALIL,Cheras Selatan,652,B-A
KL577 IMU BUKIT JALIL (OPP),Cheras Selatan,652,B-A
KL1288 TAMAN ESPLANADE,Cheras Selatan,652,B-A
KL1289 TAMAN ESPLANADE,Cheras Selatan,652,B-A
KL1290 ARKED ESPLANAD (OPP),Cheras Selatan,652,B-A
KL2324 LRT AWAN BESAR,Cheras Selatan,652,B-A
SJ372 PANGSAPURI ENGGANG,Cheras Selatan,671,A-B
SJ373 SIMFONI KINRARA,Cheras Selatan,671,A-B
SJ379 MELODY KINRARA,Cheras Selatan,671,A-B
(M) SJ380 PERUMAHAN MELODY,Cheras Selatan,671,A-B
SJ381 PERUMAHAN HENING,Cheras Selatan,671,A-B
SJ382 KINRARA GOLF CLUB (OPP),Cheras Selatan,671,A-B
SJ383 IPD SUBANG JAYA (OPP),Cheras Selatan,671,A-B
SJ384 PERUMAHAN PERMAI,Cheras Selatan,671,A-B
SJ385 PERUMAHAN HARMONY,Cheras Selatan,671,A-B
SJ388 SMK SEKSYEN 3 BK,Cheras Selatan,671,A-B
SJ389 KOMERSIAL BK 5,Cheras Selatan,671,A-B
SJ397 SMK SEKSYEN 4 BK (OPP),Cheras Selatan,671,A-B
(M) SJ398 LRT BK 5,Cheras Selatan,671,A-B
RUMAH AWAM SEK 4,Cheras Selatan,671,A-B
TMN BKT KINRARA,Cheras Selatan,671,A-B
KEDAI KERETA ALANG,Cheras Selatan,671,A-B
SERVIS MOTUL,Cheras Selatan,671,A-B
TMN BKT KINRARA,Cheras Selatan,671,A-B
SHELL,Cheras Selatan,671,A-B
PETRONAS,Cheras Selatan,671,A-B
IOI MALL/PUBLIC BANK,Cheras Selatan,671,A-B
SJ337 LOTUS PUCHONG (OPP),Cheras Selatan,671,A-B
SJ516 LOTUS EXTRA PUCHONG,Cheras Selatan,671,A-B
(M) SJ610 IOI MALL PUCHONG,Cheras Selatan,671,A-B
SJ331 TM KINRARA,Cheras Selatan,671,A-B
SJ333 PERUMAHAN AMAN SARI,Cheras Selatan,671,A-B
SJ334 TAMAN BUKIT KUCHAI,Cheras Selatan,671,A-B
SJ348 TUDM KINRARA (OPP),Cheras Selatan,671,A-B
SJ338 KOMERSIAL PAIK SIONG,Cheras Selatan,671,A-B
(M) SJ339 KOMERSIAL TAMAN KINRARA,Cheras Selatan,671,A-B
SJ340 JEJANTAS TAMAN KINRARA,Cheras Selatan,671,A-B
KL1342 MENARA IIP (OPP),Cheras Selatan,671,A-B
KL1343 OUG PARKLANE (OPP),Cheras Selatan,671,A-B
KL1344 CALTEX TAMAN KUCHAI,Cheras Selatan,671,A-B
KL1345 MASJID JAMEK PETALING,Cheras Selatan,671,A-B
KL1346 PANGSAPURI SRI JATI (OPP),Cheras Selatan,671,A-B
KL1347 MASJID ABDUL RAHMAN (OPP),Cheras Selatan,671,A-B
KL1271 TAMAN YARL (UTARA),Cheras Selatan,671,A-B
KL1272 PEARL POINT,Cheras Selatan,671,A-B
KL1274 ROZEL,Cheras Selatan,671,A-B
KL1275 PLAZA PRIMA (OPP),Cheras Selatan,671,A-B
KL1276 VERVE SUITES,Cheras Selatan,671,A-B
KL1277 SCOTT GARDEN,Cheras Selatan,671,A-B
(M) KL1277 SCOTT GARDEN/AMBANK,Cheras Selatan,671,A-B
(M) KL1280 TAMAN SHANGHAI (SELATAN),Cheras Selatan,671,A-B
KL1281 SOUTHBANK RESIDENCE,Cheras Selatan,671,A-B
KL1282 3RD MILES SQUARE,Cheras Selatan,671,A-B
KL1283 SHELL (OPP),Cheras Selatan,671,A-B
KL1284 WISMA BUDDHIST,Cheras Selatan,671,A-B
SJ244 TAMAN PUCHONG UTAMA 8,Cheras Selatan,671,A-B
SJK KUEN CHENG,Cheras Selatan,671,A-B
KL1091 PUBLIC BANK (OPP),Cheras Selatan,671,A-B
(M) KL2212 PASAR SENI (PLATFORM D1 - D6),Cheras Selatan,671,A-B
(M) KL2212 PASAR SENI (PLATFORM D1 - D6),Cheras Selatan,671,B-A
KL1092 PUBLIC BANK,Cheras Selatan,671,B-A
SJK KUEN CHENG,Cheras Selatan,671,B-A
KL278 KOMERSIAL TAMAN SEPUTEH,Cheras Selatan,671,B-A
KL1179 MAZDA,Cheras Selatan,671,B-A
(M) KL1180 BHP,Cheras Selatan,671,B-A
KL1181 SHELL,Cheras Selatan,671,B-A
KL1183 AVANTAS RESIDENCE,Cheras Selatan,671,B-A
(M) KL1184 TAMAN SHANGHAI (SELATAN),Cheras Selatan,671,B-A
KL1750 THE SCOTT GARDEN,Cheras Selatan,671,B-A
KL1212 PASAR KLANG LAMA,Cheras Selatan,671,B-A
KL1267 PLAZA PRIMA,Cheras Selatan,671,B-A
KL1268 WISMA TEOH CHIN KEE,Cheras Selatan,671,B-A
(M) KL1269 PEARL POINT,Cheras Selatan,671,B-A
KL1270 TAMAN YARL (UTARA),Cheras Selatan,671,B-A
KL1348 MASJID ABDUL RAHMAN,Cheras Selatan,671,B-A
KL1349 PANGSAPURI SRI JATI,Cheras Selatan,671,B-A
